Date,Band,Notable Support,Venue,Price,Comments,Went With,Festival?,Festival Lineups,Photos,Journal Key,OfficialVenue,Year,Month,Day
07/11/2014,Weezer,,Venice Beach,,Historical Artist Entry,The Fans,N,,,07/11/2014Venice Beach,Venice Beach,2014,11,07
06/11/2014,Weezer,,The Glass House,,Historical Artist Entry,The Fans,N,,,06/11/2014The Glass House,The Glass House,2014,11,06
04/11/2014,Weezer,,Austin Convention Center,,Historical Artist Entry,The Fans,N,,,04/11/2014Austin Convention Center,Austin Convention Center,2014,11,04
02/11/2014,Weezer,,Slim's,,Historical Artist Entry,The Fans,N,,,02/11/2014Slim's,Slim's,2014,11,02
28/10/2014,Weezer,,SiriusXM Studios,,Historical Artist Entry,The Fans,N,,,28/10/2014SiriusXM Studios,SiriusXM Studios,2014,10,28
27/10/2014,Weezer,,Bowery Ballroom,,Historical Artist Entry,The Fans,N,,,27/10/2014Bowery Ballroom,Bowery Ballroom,2014,10,27
26/10/2014,Weezer,,The Sinclair,,Historical Artist Entry,The Fans,N,,,26/10/2014The Sinclair,The Sinclair,2014,10,26
25/10/2014,Weezer,,Trocadero Theatre,,Historical Artist Entry,The Fans,N,,,25/10/2014Trocadero Theatre,Trocadero Theatre,2014,10,25
24/10/2014,Weezer,,Premier Theater at Foxwoods,,Historical Artist Entry,The Fans,N,,,24/10/2014Premier Theater at Foxwoods,Premier Theater at Foxwoods,2014,10,24
19/10/2014,Weezer,,Plush,,Historical Artist Entry,The Fans,N,,,19/10/2014Plush,Plush,2014,10,19
16/10/2014,Weezer,,Arizona Veterans Memorial Coliseum,,Historical Artist Entry,The Fans,N,,,16/10/2014Arizona Veterans Memorial Coliseum,Arizona Veterans Memorial Coliseum,2014,10,16
11/10/2014,Weezer,,Autódromo Hermanos Rodríguez,,Historical Artist Entry,The Fans,N,,,11/10/2014Autódromo Hermanos Rodríguez,Autódromo Hermanos Rodríguez,2014,10,11
09/10/2014,Weezer,,Fingerprints Music,,Historical Artist Entry,The Fans,N,,,09/10/2014Fingerprints Music,Fingerprints Music,2014,10,09
07/10/2014,Weezer,,Jimmy Kimmel Live,,Historical Artist Entry,The Fans,N,,,07/10/2014Jimmy Kimmel Live,Jimmy Kimmel Live,2014,10,07
03/10/2014,Weezer,,Red Bull Sound Space KROQ,,Historical Artist Entry,The Fans,N,,,03/10/2014Red Bull Sound Space KROQ,Red Bull Sound Space KROQ,2014,10,03
02/10/2014,Weezer,,Event Center Arena,,Historical Artist Entry,The Fans,N,,,02/10/2014Event Center Arena,Event Center Arena,2014,10,02
20/09/2014,Weezer,,MGM Grand Garden Arena,,Historical Artist Entry,The Fans,N,,,20/09/2014MGM Grand Garden Arena,MGM Grand Garden Arena,2014,09,20
19/09/2014,Weezer,,Sports Authority Field at Mile High,,Historical Artist Entry,The Fans,N,,,19/09/2014Sports Authority Field at Mile High,Sports Authority Field at Mile High,2014,09,19
14/09/2014,Weezer,,Humboldt Park,,Historical Artist Entry,The Fans,N,,,14/09/2014Humboldt Park,Humboldt Park,2014,09,14
13/09/2014,Weezer,,Discovery Park,,Historical Artist Entry,The Fans,N,,,13/09/2014Discovery Park,Discovery Park,2014,09,13
12/09/2014,Weezer,,Vina Robles Amphitheatre,,Historical Artist Entry,The Fans,N,,,12/09/2014Vina Robles Amphitheatre,Vina Robles Amphitheatre,2014,09,12
07/09/2014,Weezer,,Walnut Creek Amphitheatre,,Historical Artist Entry,The Fans,N,,,07/09/2014Walnut Creek Amphitheatre,Walnut Creek Amphitheatre,2014,09,07
06/09/2014,Weezer,,PNC Music Pavilion,,Historical Artist Entry,The Fans,N,,,06/09/2014PNC Music Pavilion,PNC Music Pavilion,2014,09,06
05/09/2014,Weezer,,Sporting Park,,Historical Artist Entry,The Fans,N,,,05/09/2014Sporting Park,Sporting Park,2014,09,05
31/08/2014,Weezer,,Gloria Molina Grand Park,,Historical Artist Entry,The Fans,N,,,31/08/2014Gloria Molina Grand Park,Gloria Molina Grand Park,2014,08,31
14/08/2014,Weezer,,L'Auberge Event Center,,Historical Artist Entry,The Fans,N,,,14/08/2014L'Auberge Event Center,L'Auberge Event Center,2014,08,14
13/08/2014,Weezer,,Snowden Grove Amphitheater,,Historical Artist Entry,The Fans,N,,,13/08/2014Snowden Grove Amphitheater,Snowden Grove Amphitheater,2014,08,13
12/08/2014,Weezer,,Turner Field,,Historical Artist Entry,The Fans,N,,,12/08/2014Turner Field,Turner Field,2014,08,12
10/08/2014,Weezer,,Buffalo Outer Harbor,,Historical Artist Entry,The Fans,N,,,10/08/2014Buffalo Outer Harbor,Buffalo Outer Harbor,2014,08,10
09/08/2014,Weezer,,Sands Steel Stage at PNC Plaza,,Historical Artist Entry,The Fans,N,,,09/08/2014Sands Steel Stage at PNC Plaza,Sands Steel Stage at PNC Plaza,2014,08,09
02/08/2014,Weezer,,Del Mar Racetrack,,Historical Artist Entry,The Fans,N,,,02/08/2014Del Mar Racetrack,Del Mar Racetrack,2014,08,02
01/08/2014,Weezer,,The Chelsea,,Historical Artist Entry,The Fans,N,,,01/08/2014The Chelsea,The Chelsea,2014,08,01
26/07/2014,Weezer,,Parc Beauséjour,,Historical Artist Entry,The Fans,N,,,26/07/2014Parc Beauséjour,Parc Beauséjour,2014,07,26
25/07/2014,Weezer,,Empire Square,,Historical Artist Entry,The Fans,N,,,25/07/2014Empire Square,Empire Square,2014,07,25
24/07/2014,Weezer,,Harris Park,,Historical Artist Entry,The Fans,N,,,24/07/2014Harris Park,Harris Park,2014,07,24
23/07/2014,Weezer,,The Tonight Show Starring Jimmy Fallon,,Historical Artist Entry,The Fans,N,,,23/07/2014The Tonight Show Starring Jimmy Fallon,The Tonight Show Starring Jimmy Fallon,2014,07,23
22/06/2014,Weezer,,The Woodlands of Dover International Speedway,,Historical Artist Entry,The Fans,N,,,22/06/2014The Woodlands of Dover International Speedway,The Woodlands of Dover International Speedway,2014,06,22
21/06/2014,Weezer,,Main Street Armory,,Historical Artist Entry,The Fans,N,,,21/06/2014Main Street Armory,Main Street Armory,2014,06,21
20/06/2014,Weezer,,Marina de Montebello,,Historical Artist Entry,The Fans,N,,,20/06/2014Marina de Montebello,Marina de Montebello,2014,06,20
08/06/2014,Weezer,,Hard Rock Live,,Historical Artist Entry,The Fans,N,,,08/06/2014Hard Rock Live,Hard Rock Live,2014,06,08
07/06/2014,Weezer,,Tropicana Field,,Historical Artist Entry,The Fans,N,,,07/06/2014Tropicana Field,Tropicana Field,2014,06,07
06/06/2014,Weezer,,St. Augustine Amphitheatre,,Historical Artist Entry,The Fans,N,,,06/06/2014St. Augustine Amphitheatre,St. Augustine Amphitheatre,2014,06,06
05/06/2014,Weezer,,Durham Performing Arts Center,,Historical Artist Entry,The Fans,N,,,05/06/2014Durham Performing Arts Center,Durham Performing Arts Center,2014,06,05
31/05/2014,Weezer,,Napa Valley Expo,,Historical Artist Entry,The Fans,N,,,31/05/2014Napa Valley Expo,Napa Valley Expo,2014,05,31
06/04/2014,Weezer,,Third Man Records,,Historical Artist Entry,The Fans,N,,,06/04/2014Third Man Records,Third Man Records,2014,04,06
06/04/2014,Weezer,,Ryman Auditorium,,Historical Artist Entry,The Fans,N,,,06/04/2014Ryman Auditorium,Ryman Auditorium,2014,04,06
05/04/2014,Weezer,,Ryman Auditorium,,Historical Artist Entry,The Fans,N,,,05/04/2014Ryman Auditorium,Ryman Auditorium,2014,04,05
03/04/2014,Weezer,,The National,,Historical Artist Entry,The Fans,N,,,03/04/2014The National,The National,2014,04,03
02/04/2014,Weezer,,The Fillmore,,Historical Artist Entry,The Fans,N,,,02/04/2014The Fillmore,The Fillmore,2014,04,02
01/04/2014,Weezer,,House of Blues,,Historical Artist Entry,The Fans,N,,,01/04/2014House of Blues,House of Blues,2014,04,01
29/03/2014,Weezer,,Universal Studios,,Historical Artist Entry,The Fans,N,,,29/03/2014Universal Studios,Universal Studios,2014,03,29
28/03/2014,Weezer,,Baton Rouge River Center,,Historical Artist Entry,The Fans,N,,,28/03/2014Baton Rouge River Center,Baton Rouge River Center,2014,03,28
11/03/2014,Weezer,,The Ritz Carlton,,Historical Artist Entry,The Fans,N,,,11/03/2014The Ritz Carlton,The Ritz Carlton,2014,03,11
16/02/2014,Weezer,,Carnival Fascination,,Historical Artist Entry,The Fans,N,,,16/02/2014Carnival Fascination,Carnival Fascination,2014,02,16
15/02/2014,Weezer,,Carnival Fascination,,Historical Artist Entry,The Fans,N,,,15/02/2014Carnival Fascination,Carnival Fascination,2014,02,15
14/02/2014,Weezer,,Carnival Fascination,,Historical Artist Entry,The Fans,N,,,14/02/2014Carnival Fascination,Carnival Fascination,2014,02,14
09/02/2014,Weezer,,Powerade Centre,,Historical Artist Entry,The Fans,N,,,09/02/2014Powerade Centre,Powerade Centre,2014,02,09
31/01/2014,Weezer,,TPC Birds Nest,,Historical Artist Entry,The Fans,N,,,31/01/2014TPC Birds Nest,TPC Birds Nest,2014,01,31
27/12/2013,Weezer,,Belly Up,,Historical Artist Entry,The Fans,N,,,27/12/2013Belly Up,Belly Up,2013,12,27
26/12/2013,Weezer,,Belly Up,,Historical Artist Entry,The Fans,N,,,26/12/2013Belly Up,Belly Up,2013,12,26
24/11/2013,Weezer,,The Paramount,,Historical Artist Entry,The Fans,N,,,24/11/2013The Paramount,The Paramount,2013,11,24
23/11/2013,Weezer,,Sands Bethlehem Event Center,,Historical Artist Entry,The Fans,N,,,23/11/2013Sands Bethlehem Event Center,Sands Bethlehem Event Center,2013,11,23
22/11/2013,Weezer,,Casino Rama,,Historical Artist Entry,The Fans,N,,,22/11/2013Casino Rama,Casino Rama,2013,11,22
21/09/2013,Weezer,,Piedmont Park,,Historical Artist Entry,The Fans,N,,,21/09/2013Piedmont Park,Piedmont Park,2013,09,21
20/09/2013,Weezer,,The Shoe,,Historical Artist Entry,The Fans,N,,,20/09/2013The Shoe,The Shoe,2013,09,20
14/09/2013,Weezer,,Global Event Center at WinStar World Resort,,Historical Artist Entry,The Fans,N,,,14/09/2013Global Event Center at WinStar World Resort,Global Event Center at WinStar World Resort,2013,09,14
13/09/2013,Weezer,,Lucky Star Casino,,Historical Artist Entry,The Fans,N,,,13/09/2013Lucky Star Casino,Lucky Star Casino,2013,09,13
01/09/2013,Weezer,,Northlands Grounds,,Historical Artist Entry,The Fans,N,,,01/09/2013Northlands Grounds,Northlands Grounds,2013,09,01
31/08/2013,Weezer,,Fort Calgary Historic Park,,Historical Artist Entry,The Fans,N,,,31/08/2013Fort Calgary Historic Park,Fort Calgary Historic Park,2013,08,31
17/08/2013,Weezer,,Del Mar Fairgrounds,,Historical Artist Entry,The Fans,N,,,17/08/2013Del Mar Fairgrounds,Del Mar Fairgrounds,2013,08,17
02/08/2013,Weezer,,Jisan Forest Resort,,Historical Artist Entry,The Fans,N,,,02/08/2013Jisan Forest Resort,Jisan Forest Resort,2013,08,02
27/07/2013,Weezer,,Boulevard Pool at The Cosmopolitan,,Historical Artist Entry,The Fans,N,,,27/07/2013Boulevard Pool at The Cosmopolitan,Boulevard Pool at The Cosmopolitan,2013,07,27
26/07/2013,Weezer,,Pacific Amphitheatre,,Historical Artist Entry,The Fans,N,,,26/07/2013Pacific Amphitheatre,Pacific Amphitheatre,2013,07,26
25/07/2013,Weezer,,America's Cup Pavilion,,Historical Artist Entry,The Fans,N,,,25/07/2013America's Cup Pavilion,America's Cup Pavilion,2013,07,25
19/07/2013,Weezer,,San Diego Convention Center,,Historical Artist Entry,The Fans,N,,,19/07/2013San Diego Convention Center,San Diego Convention Center,2013,07,19
14/07/2013,Weezer,,Juan De Fuca Recreation Centre,,Historical Artist Entry,The Fans,N,,,14/07/2013Juan De Fuca Recreation Centre,Juan De Fuca Recreation Centre,2013,07,14
12/07/2013,Weezer,,Downsview Park,,Historical Artist Entry,The Fans,N,,,12/07/2013Downsview Park,Downsview Park,2013,07,12
11/07/2013,Weezer,,The Colosseum at Caesars Windsor,,Historical Artist Entry,The Fans,N,,,11/07/2013The Colosseum at Caesars Windsor,The Colosseum at Caesars Windsor,2013,07,11
10/07/2013,Weezer,,LeBreton Flats Park,,Historical Artist Entry,The Fans,N,,,10/07/2013LeBreton Flats Park,LeBreton Flats Park,2013,07,10
09/07/2013,Weezer,,Plaines d'Abraham,,Historical Artist Entry,The Fans,N,,,09/07/2013Plaines d'Abraham,Plaines d'Abraham,2013,07,09
08/07/2013,Weezer,,Hampton Beach Casino Ballroom,,Historical Artist Entry,The Fans,N,,,08/07/2013Hampton Beach Casino Ballroom,Hampton Beach Casino Ballroom,2013,07,08
22/06/2013,Weezer,,Woodfield Mall,,Historical Artist Entry,The Fans,N,,,22/06/2013Woodfield Mall,Woodfield Mall,2013,06,22
20/06/2013,Weezer,,Pioneer Courthouse Square,,Historical Artist Entry,The Fans,N,,,20/06/2013Pioneer Courthouse Square,Pioneer Courthouse Square,2013,06,20
08/06/2013,Weezer,,The Verve,,Historical Artist Entry,The Fans,N,,,08/06/2013The Verve,The Verve,2013,06,08
31/03/2013,Weezer,,Hall 9-10-11,,Historical Artist Entry,The Fans,N,,,31/03/2013Hall 9-10-11,Hall 9-10-11,2013,03,31
30/03/2013,Weezer,,WORLD Kinen Hall,,Historical Artist Entry,The Fans,N,,,30/03/2013WORLD Kinen Hall,WORLD Kinen Hall,2013,03,30
29/03/2013,Weezer,,Zepp Nagoya,,Historical Artist Entry,The Fans,N,,,29/03/2013Zepp Nagoya,Zepp Nagoya,2013,03,29
19/02/2013,Weezer,,Haze Nightclub,,Historical Artist Entry,The Fans,N,,,19/02/2013Haze Nightclub,Haze Nightclub,2013,02,19
23/01/2013,Weezer,,Perth Arena,,Historical Artist Entry,The Fans,N,,,23/01/2013Perth Arena,Perth Arena,2013,01,23
19/01/2013,Weezer,,Sydney Entertainment Centre,,Historical Artist Entry,The Fans,N,,,19/01/2013Sydney Entertainment Centre,Sydney Entertainment Centre,2013,01,19
17/01/2013,Weezer,,Palais Theatre,,Historical Artist Entry,The Fans,N,,,17/01/2013Palais Theatre,Palais Theatre,2013,01,17
16/01/2013,Weezer,,Sidney Myer Music Bowl,,Historical Artist Entry,The Fans,N,,,16/01/2013Sidney Myer Music Bowl,Sidney Myer Music Bowl,2013,01,16
13/01/2013,Weezer,,Brisbane Entertainment Centre,,Historical Artist Entry,The Fans,N,,,13/01/2013Brisbane Entertainment Centre,Brisbane Entertainment Centre,2013,01,13
11/01/2013,Weezer,,Vector Arena,,Historical Artist Entry,The Fans,N,,,11/01/2013Vector Arena,Vector Arena,2013,01,11
08/01/2013,Weezer,,Lapangan D Senayan,,Historical Artist Entry,The Fans,N,,,08/01/2013Lapangan D Senayan,Lapangan D Senayan,2013,01,08
11/11/2012,Weezer,,Hard Rock Live,,Historical Artist Entry,The Fans,N,,,11/11/2012Hard Rock Live,Hard Rock Live,2012,11,11
10/11/2012,Weezer,,Hard Rock Live,,Historical Artist Entry,The Fans,N,,,10/11/2012Hard Rock Live,Hard Rock Live,2012,11,10
09/11/2012,Weezer,,Mahaffey Theater,,Historical Artist Entry,The Fans,N,,,09/11/2012Mahaffey Theater,Mahaffey Theater,2012,11,09
08/11/2012,Weezer,,Hard Rock Live,,Historical Artist Entry,The Fans,N,,,08/11/2012Hard Rock Live,Hard Rock Live,2012,11,08
14/10/2012,Weezer,,Arizona Veterans Memorial Coliseum,,Historical Artist Entry,The Fans,N,,,14/10/2012Arizona Veterans Memorial Coliseum,Arizona Veterans Memorial Coliseum,2012,10,14
13/10/2012,Weezer,,Harrah's Rincon Casino,,Historical Artist Entry,The Fans,N,,,13/10/2012Harrah's Rincon Casino,Harrah's Rincon Casino,2012,10,13
12/10/2012,Weezer,,Zilker Park,,Historical Artist Entry,The Fans,N,,,12/10/2012Zilker Park,Zilker Park,2012,10,12
10/10/2012,Weezer,,Paul Paul Theater,,Historical Artist Entry,The Fans,N,,,10/10/2012Paul Paul Theater,Paul Paul Theater,2012,10,10
09/10/2012,Weezer,,Bill Graham Civic Auditorium,,Historical Artist Entry,The Fans,N,,,09/10/2012Bill Graham Civic Auditorium,Bill Graham Civic Auditorium,2012,10,09
29/09/2012,Weezer,,Christiana Mall,,Historical Artist Entry,The Fans,N,,,29/09/2012Christiana Mall,Christiana Mall,2012,09,29
15/09/2012,Weezer,,Harbor East Waterfront,,Historical Artist Entry,The Fans,N,,,15/09/2012Harbor East Waterfront,Harbor East Waterfront,2012,09,15
14/09/2012,Weezer,,Casino Rama,,Historical Artist Entry,The Fans,N,,,14/09/2012Casino Rama,Casino Rama,2012,09,14
11/08/2012,Weezer,,Warner Theatre,,Historical Artist Entry,The Fans,N,,,11/08/2012Warner Theatre,Warner Theatre,2012,08,11
29/07/2012,Weezer,,Harrah's Stir Cove,,Historical Artist Entry,The Fans,N,,,29/07/2012Harrah's Stir Cove,Harrah's Stir Cove,2012,07,29
27/07/2012,Weezer,,The Venue at The Horseshoe Casino,,Historical Artist Entry,The Fans,N,,,27/07/2012The Venue at The Horseshoe Casino,The Venue at The Horseshoe Casino,2012,07,27
14/07/2012,Weezer,,Sawyer Point Park,,Historical Artist Entry,The Fans,N,,,14/07/2012Sawyer Point Park,Sawyer Point Park,2012,07,14
13/07/2012,Weezer,,Erie Canal Harbor Central Wharf,,Historical Artist Entry,The Fans,N,,,13/07/2012Erie Canal Harbor Central Wharf,Erie Canal Harbor Central Wharf,2012,07,13
15/06/2012,Weezer,,Mandalay Bay Beach,,Historical Artist Entry,The Fans,N,,,15/06/2012Mandalay Bay Beach,Mandalay Bay Beach,2012,06,15
13/06/2012,Weezer,,Petco Park,,Historical Artist Entry,The Fans,N,,,13/06/2012Petco Park,Petco Park,2012,06,13
10/06/2012,Weezer,,Downtown Cedar Rapids,,Historical Artist Entry,The Fans,N,,,10/06/2012Downtown Cedar Rapids,Downtown Cedar Rapids,2012,06,10
09/06/2012,Weezer,,Cotton Bowl,,Historical Artist Entry,The Fans,N,,,09/06/2012Cotton Bowl,Cotton Bowl,2012,06,09
06/06/2012,Weezer,,The Roxy,,Historical Artist Entry,The Fans,N,,,06/06/2012The Roxy,The Roxy,2012,06,06
01/06/2012,Weezer,,Borgata Event Center,,Historical Artist Entry,The Fans,N,,,01/06/2012Borgata Event Center,Borgata Event Center,2012,06,01
31/05/2012,Weezer,,Mohegan Sun Arena,,Historical Artist Entry,The Fans,N,,,31/05/2012Mohegan Sun Arena,Mohegan Sun Arena,2012,05,31
21/01/2012,Weezer,,Carnival Destiny,,Historical Artist Entry,The Fans,N,,,21/01/2012Carnival Destiny,Carnival Destiny,2012,01,21
20/01/2012,Weezer,,Carnival Destiny,,Historical Artist Entry,The Fans,N,,,20/01/2012Carnival Destiny,Carnival Destiny,2012,01,20
19/01/2012,Weezer,,Carnival Destiny,,Historical Artist Entry,The Fans,N,,,19/01/2012Carnival Destiny,Carnival Destiny,2012,01,19
14/10/2011,Weezer,,Casino Beach,,Historical Artist Entry,The Fans,N,,,14/10/2011Casino Beach,Casino Beach,2011,10,14
12/10/2011,Weezer,,Park West,,Historical Artist Entry,The Fans,N,,,12/10/2011Park West,Park West,2011,10,12
09/10/2011,Weezer,,Congress Theater,,Historical Artist Entry,The Fans,N,,,09/10/2011Congress Theater,Congress Theater,2011,10,09
08/10/2011,Weezer,,Global Event Center at WinStar World Resort,,Historical Artist Entry,The Fans,N,,,08/10/2011Global Event Center at WinStar World Resort,Global Event Center at WinStar World Resort,2011,10,08
04/10/2011,Weezer,,Los Angeles Convention Center,,Historical Artist Entry,The Fans,N,,,04/10/2011Los Angeles Convention Center,Los Angeles Convention Center,2011,10,04
11/09/2011,Weezer,,Doheny State Beach,,Historical Artist Entry,The Fans,N,,,11/09/2011Doheny State Beach,Doheny State Beach,2011,09,11
08/09/2011,Weezer,,Showbox at the Market,,Historical Artist Entry,The Fans,N,,,08/09/2011Showbox at the Market,Showbox at the Market,2011,09,08
03/09/2011,Weezer,,Minnesota State Fair Grandstand,,Historical Artist Entry,The Fans,N,,,03/09/2011Minnesota State Fair Grandstand,Minnesota State Fair Grandstand,2011,09,03
27/08/2011,Weezer,,Fantasy Springs Resort Casino,,Historical Artist Entry,The Fans,N,,,27/08/2011Fantasy Springs Resort Casino,Fantasy Springs Resort Casino,2011,08,27
21/08/2011,Weezer,,Logger Sports Grounds,,Historical Artist Entry,The Fans,N,,,21/08/2011Logger Sports Grounds,Logger Sports Grounds,2011,08,21
20/08/2011,Weezer,,Fort Calgary Historic Park,,Historical Artist Entry,The Fans,N,,,20/08/2011Fort Calgary Historic Park,Fort Calgary Historic Park,2011,08,20
19/08/2011,Weezer,,WaMu Theater,,Historical Artist Entry,The Fans,N,,,19/08/2011WaMu Theater,WaMu Theater,2011,08,19
06/08/2011,Weezer,,Del Mar Fairgrounds,,Historical Artist Entry,The Fans,N,,,06/08/2011Del Mar Fairgrounds,Del Mar Fairgrounds,2011,08,06
05/08/2011,Weezer,,"The Sandbar, Red Rock Hotel and Casino",,Historical Artist Entry,The Fans,N,,,"05/08/2011The Sandbar, Red Rock Hotel and Casino","The Sandbar, Red Rock Hotel and Casino",2011,08,05
04/08/2011,Weezer,,Pacific Amphitheatre,,Historical Artist Entry,The Fans,N,,,04/08/2011Pacific Amphitheatre,Pacific Amphitheatre,2011,08,04
29/07/2011,Weezer,,Nikon at Jones Beach Theater,,Historical Artist Entry,The Fans,N,,,29/07/2011Nikon at Jones Beach Theater,Nikon at Jones Beach Theater,2011,07,29
